,subject,story,trial,Seen,ResponseType,Informativity,Chosen
1637,4,fbi,high,1,MO,low,0
1638,4,brother,low,1,MO,low,0
1639,4,terrorism,high,1,MO,low,0
1640,4,la,low,1,MO,low,0
1641,5,coffee,low,1,MO,low,0
1642,5,inspector,high,1,MO,low,0
1643,6,yoga,low,1,MO,low,1
1644,6,pic,low,1,MO,low,1
1645,6,la,low,1,MO,low,1
1646,7,fbi,high,1,MO,low,0
1647,7,operative,high,1,MO,low,1
1648,8,firefighter,high,1,MO,low,0
1649,8,coffee,low,1,MO,low,1
1650,9,inspector,high,1,MO,low,0
1651,9,brother,low,1,MO,low,0
1652,9,fbi,high,1,MO,low,0
1653,9,terrorism,high,1,MO,low,0
1654,9,la,low,1,MO,low,0
1655,9,operative,high,1,MO,low,0
1656,9,firefighter,high,1,MO,low,1
1657,10,inspector,high,1,MO,low,0
1658,10,terrorism,high,1,MO,low,1
1659,10,firefighter,high,1,MO,low,0
1660,10,operative,high,1,MO,low,0
1661,10,pic,low,1,MO,low,0
1662,10,fbi,high,1,MO,low,0
1663,11,pic,low,1,MO,low,0
1664,11,coffee,low,1,MO,low,0
1665,11,firefighter,high,1,MO,low,0
1666,11,la,low,1,MO,low,0
1667,12,brother,low,1,MO,low,0
1668,13,coffee,low,1,MO,low,1
1669,13,brother,low,1,MO,low,1
1670,13,yoga,low,1,MO,low,1
1671,13,inspector,high,1,MO,low,1
1672,13,la,low,1,MO,low,1
1673,13,firefighter,high,1,MO,low,1
1674,14,yoga,low,1,MO,low,1
1675,14,inspector,high,1,MO,low,0
1676,14,pic,low,1,MO,low,1
1677,14,brother,low,1,MO,low,1
1678,15,firefighter,high,1,MO,low,0
1679,15,inspector,high,1,MO,low,0
1680,16,inspector,high,1,MO,low,1
1681,16,firefighter,high,1,MO,low,1
1682,16,la,low,1,MO,low,0
1683,16,fbi,high,1,MO,low,0
1684,16,terrorism,high,1,MO,low,0
1685,17,la,low,1,MO,low,0
1686,17,operative,high,1,MO,low,1
1687,17,fbi,high,1,MO,low,1
1688,17,brother,low,1,MO,low,0
1689,17,inspector,high,1,MO,low,0
1690,18,firefighter,high,1,MO,low,1
1691,18,pic,low,1,MO,low,0
1692,18,yoga,low,1,MO,low,1
1693,19,operative,high,1,MO,low,0
1694,19,fbi,high,1,MO,low,0
1695,A1LOUZD99NZCT2,inspector,high,1,MS,high,0
1696,A1LOUZD99NZCT2,brother,low,1,MS,high,0
1697,A1LOUZD99NZCT2,fbi,high,1,MS,high,0
1698,A1LOUZD99NZCT2,firefighter,high,1,MS,high,0
1699,A1LOUZD99NZCT2,pic,low,1,MS,high,1
1700,A1LOUZD99NZCT2,operative,high,1,MS,high,1
1701,A2YVC1U50H2B4R,la,low,1,MS,high,1
1702,A2YVC1U50H2B4R,yoga,low,1,MS,high,1
1703,A2YVC1U50H2B4R,firefighter,high,1,MS,high,0
1704,A2YVC1U50H2B4R,terrorism,high,1,MS,high,1
1705,A2YVC1U50H2B4R,fbi,high,1,MS,high,1
1706,A2YVC1U50H2B4R,operative,high,1,MS,high,1
1707,A2QWERWB75X8YU,terrorism,high,1,MS,high,1
1708,A2QWERWB75X8YU,pic,low,1,MS,high,1
1709,A2QWERWB75X8YU,inspector,high,1,MS,high,1
1710,A2QWERWB75X8YU,brother,low,1,MS,high,1
1711,A2QWERWB75X8YU,firefighter,high,1,MS,high,1
1712,A2QWERWB75X8YU,coffee,low,1,MS,high,1
1713,ACVJ6IUO9QM4R,coffee,low,1,MS,high,0
1714,ACVJ6IUO9QM4R,yoga,low,1,MS,high,1
1715,ACVJ6IUO9QM4R,inspector,high,1,MS,high,0
1716,ACVJ6IUO9QM4R,brother,low,1,MS,high,0
1717,ACVJ6IUO9QM4R,fbi,high,1,MS,high,0
1718,A1DIW2K1J89CMO,fbi,high,1,MS,high,1
1719,A1DIW2K1J89CMO,terrorism,high,1,MS,high,1
1720,A1DIW2K1J89CMO,pic,low,1,MS,high,1
1721,A1DIW2K1J89CMO,operative,high,1,MS,high,1
1722,A1DIW2K1J89CMO,coffee,low,1,MS,high,1
1723,A1DIW2K1J89CMO,la,low,1,MS,high,1
1724,A1DIW2K1J89CMO,firefighter,high,1,MS,high,0
1725,A1DIW2K1J89CMO,yoga,low,1,MS,high,1
1726,A11FRLH5KWRLBV,terrorism,high,1,MS,high,1
1727,A11FRLH5KWRLBV,yoga,low,1,MS,high,0
1728,A11FRLH5KWRLBV,inspector,high,1,MS,high,0
1729,A11FRLH5KWRLBV,brother,low,1,MS,high,0
1730,A11FRLH5KWRLBV,operative,high,1,MS,high,0
1731,A11FRLH5KWRLBV,coffee,low,1,MS,high,0
1732,A11FRLH5KWRLBV,la,low,1,MS,high,0
1733,A2YGAEODJ5SSF6,brother,low,1,MS,high,1
1734,A2YGAEODJ5SSF6,la,low,1,MS,high,1
1735,A2YGAEODJ5SSF6,inspector,high,1,MS,high,1
1736,A2YGAEODJ5SSF6,yoga,low,1,MS,high,1
1737,A2YGAEODJ5SSF6,operative,high,1,MS,high,1
1738,A2YGAEODJ5SSF6,terrorism,high,1,MS,high,0
1739,A2DVJ6OMVVYTC7,pic,low,1,MS,high,1
1740,A2DVJ6OMVVYTC7,inspector,high,1,MS,high,1
1741,A2DVJ6OMVVYTC7,terrorism,high,1,MS,high,1
1742,A2DVJ6OMVVYTC7,yoga,low,1,MS,high,1
1743,A2DVJ6OMVVYTC7,operative,high,1,MS,high,1
1744,A2DVJ6OMVVYTC7,coffee,low,1,MS,high,1
1745,AA8MK8AWWWL62,operative,high,1,MS,high,1
1746,AA8MK8AWWWL62,firefighter,high,1,MS,high,1
1747,AA8MK8AWWWL62,coffee,low,1,MS,high,1
1748,AA8MK8AWWWL62,inspector,high,1,MS,high,1
1749,AA8MK8AWWWL62,yoga,low,1,MS,high,1
1750,AA8MK8AWWWL62,fbi,high,1,MS,high,0
1751,AA8MK8AWWWL62,brother,low,1,MS,high,1
1752,A10LGIY5HFYMZM,operative,high,1,MS,high,0
1753,A10LGIY5HFYMZM,terrorism,high,1,MS,high,0
1754,A2LCOTUKCDULAA,firefighter,high,1,MS,high,1
1755,A2LCOTUKCDULAA,pic,low,1,MS,high,1
1756,A2LCOTUKCDULAA,yoga,low,1,MS,high,0
1757,A2LCOTUKCDULAA,terrorism,high,1,MS,high,0
1758,A2LCOTUKCDULAA,coffee,low,1,MS,high,0
1759,A35NM2285DUAFH,brother,low,1,MS,high,0
1760,A35NM2285DUAFH,operative,high,1,MS,high,1
1761,A35NM2285DUAFH,inspector,high,1,MS,high,1
1762,A35NM2285DUAFH,pic,low,1,MS,high,1
1763,A35NM2285DUAFH,terrorism,high,1,MS,high,1
1764,A35NM2285DUAFH,coffee,low,1,MS,high,1
1765,A35NM2285DUAFH,firefighter,high,1,MS,high,1
1766,A2L22HZ50T83UK,inspector,high,1,MS,high,1
1767,A2L22HZ50T83UK,yoga,low,1,MS,high,0
1768,A2L22HZ50T83UK,terrorism,high,1,MS,high,0
1769,A2L22HZ50T83UK,coffee,low,1,MS,high,1
1770,A1U8HCXVACOGJ8,terrorism,high,1,MS,high,1
1771,A1U8HCXVACOGJ8,operative,high,1,MS,high,1
1772,A1U8HCXVACOGJ8,firefighter,high,1,MS,high,1
1773,A1U8HCXVACOGJ8,brother,low,1,MS,high,1
1774,A1U8HCXVACOGJ8,inspector,high,1,MS,high,1
1775,A1U8HCXVACOGJ8,pic,low,1,MS,high,1
1776,A1U8HCXVACOGJ8,fbi,high,1,MS,high,1
1777,A1U8HCXVACOGJ8,la,low,1,MS,high,1
1778,AWPB724OHY99T,operative,high,1,MS,high,0
1779,AWPB724OHY99T,pic,low,1,MS,high,0
1780,AWPB724OHY99T,inspector,high,1,MS,high,1
1781,AWPB724OHY99T,terrorism,high,1,MS,high,1
1782,AWPB724OHY99T,firefighter,high,1,MS,high,0
1783,AWPB724OHY99T,fbi,high,1,MS,high,0
1784,A25FH7PXC446RG,coffee,low,1,MS,high,0
1785,A25FH7PXC446RG,firefighter,high,1,MS,high,1
1786,A25FH7PXC446RG,yoga,low,1,MS,high,1
1787,A25FH7PXC446RG,operative,high,1,MS,high,1
1788,A25FH7PXC446RG,brother,low,1,MS,high,1
1789,A26M997VYVK0E6,terrorism,high,1,MS,high,0
1790,A26M997VYVK0E6,inspector,high,1,MS,high,1
1791,A26M997VYVK0E6,fbi,high,1,MS,high,1
1792,A26M997VYVK0E6,brother,low,1,MS,high,1
1793,A26M997VYVK0E6,firefighter,high,1,MS,high,1
1794,A26M997VYVK0E6,coffee,low,1,MS,high,0
1795,A26M997VYVK0E6,operative,high,1,MS,high,1
1796,A26M997VYVK0E6,pic,low,1,MS,high,0
1797,A1N4AZ1QXPOPXH,firefighter,high,1,MS,high,0
1798,A1N4AZ1QXPOPXH,coffee,low,1,MS,high,1
1799,A1N4AZ1QXPOPXH,fbi,high,1,MS,high,1
1800,A1N4AZ1QXPOPXH,operative,high,1,MS,high,1
1801,A1N4AZ1QXPOPXH,inspector,high,1,MS,high,0
1802,A1N4AZ1QXPOPXH,pic,low,1,MS,high,0
1803,A1UA911OAE2KFJ,firefighter,high,1,MS,high,0
1804,A1UA911OAE2KFJ,la,low,1,MS,high,0
1805,A1UA911OAE2KFJ,terrorism,high,1,MS,high,1
1806,ADZHJZ078THWQ,fbi,high,1,MS,high,1
1807,ADZHJZ078THWQ,brother,low,1,MS,high,1
1808,ADZHJZ078THWQ,yoga,low,1,MS,high,1
1809,ADZHJZ078THWQ,inspector,high,1,MS,high,1
1810,ADZHJZ078THWQ,la,low,1,MS,high,1
1811,ADZHJZ078THWQ,terrorism,high,1,MS,high,1
1812,ADZHJZ078THWQ,pic,low,1,MS,high,1
1813,A1TA2I82B8DJSA,firefighter,high,1,MS,high,1
1814,A1TA2I82B8DJSA,la,low,1,MS,high,1
1815,A1TA2I82B8DJSA,fbi,high,1,MS,high,1
1816,A1TA2I82B8DJSA,coffee,low,1,MS,high,1
1817,A1TA2I82B8DJSA,inspector,high,1,MS,high,0
1818,A1TA2I82B8DJSA,yoga,low,1,MS,high,1
1819,A1TA2I82B8DJSA,terrorism,high,1,MS,high,0
1820,A1TA2I82B8DJSA,brother,low,1,MS,high,1
1821,A1WOV2JIV5I9VE,operative,high,1,MS,high,0
1822,A1WOV2JIV5I9VE,brother,low,1,MS,high,1
1823,A1WOV2JIV5I9VE,terrorism,high,1,MS,high,1
1824,A1WOV2JIV5I9VE,inspector,high,1,MS,high,1
1825,A1WOV2JIV5I9VE,yoga,low,1,MS,high,1
1826,A1WOV2JIV5I9VE,firefighter,high,1,MS,high,1
1827,A1P0XSCJ9XAV74,yoga,low,1,MS,high,1
1828,A1P0XSCJ9XAV74,terrorism,high,1,MS,high,1
1829,A1P0XSCJ9XAV74,coffee,low,1,MS,high,1
1830,A1P0XSCJ9XAV74,la,low,1,MS,high,1
1831,A1P0XSCJ9XAV74,fbi,high,1,MS,high,1
1832,A1P0XSCJ9XAV74,pic,low,1,MS,high,1
1833,A1RZR5XTNOFBDE,inspector,high,1,MS,high,1
1834,A1RZR5XTNOFBDE,brother,low,1,MS,high,1
1835,A1RZR5XTNOFBDE,fbi,high,1,MS,high,1
1836,A1RZR5XTNOFBDE,yoga,low,1,MS,high,1
1837,A1RZR5XTNOFBDE,coffee,low,1,MS,high,1
1838,A1RZR5XTNOFBDE,firefighter,high,1,MS,high,1
1839,A1RZR5XTNOFBDE,la,low,1,MS,high,1
1840,A1RZR5XTNOFBDE,operative,high,1,MS,high,1
1841,A1RZR5XTNOFBDE,pic,low,1,MS,high,1
1842,A3OV174HQJIJK8,firefighter,high,1,MS,high,1
1843,A3OV174HQJIJK8,la,low,1,MS,high,1
1844,A3OV174HQJIJK8,yoga,low,1,MS,high,1
1845,A3OV174HQJIJK8,pic,low,1,MS,high,1
1846,A3OV174HQJIJK8,inspector,high,1,MS,high,1
1847,A3OV174HQJIJK8,coffee,low,1,MS,high,1
1848,AS1QMPXIT1EGX,operative,high,1,MS,high,0
1849,AS1QMPXIT1EGX,fbi,high,1,MS,high,0
1850,AS1QMPXIT1EGX,coffee,low,1,MS,high,0
1851,AS1QMPXIT1EGX,inspector,high,1,MS,high,1
1852,A17PAE30BGBO1T,yoga,low,1,MS,high,1
1853,A17PAE30BGBO1T,firefighter,high,1,MS,high,0
1854,A17PAE30BGBO1T,brother,low,1,MS,high,1
1855,A17PAE30BGBO1T,la,low,1,MS,high,1
1856,A2EPBSY0VPI38S,operative,high,1,MS,high,1
1857,A2EPBSY0VPI38S,terrorism,high,1,MS,high,1
1858,A2EPBSY0VPI38S,coffee,low,1,MS,high,1
1859,A2EPBSY0VPI38S,pic,low,1,MS,high,1
1860,A2GN5L03ZQEOZF,fbi,high,1,MS,high,1
1861,A2GN5L03ZQEOZF,yoga,low,1,MS,high,0
1862,A2GN5L03ZQEOZF,firefighter,high,1,MS,high,1
1863,A2GN5L03ZQEOZF,brother,low,1,MS,high,1
1864,A2GN5L03ZQEOZF,operative,high,1,MS,high,1
1865,A2GN5L03ZQEOZF,pic,low,1,MS,high,1
1866,A2GN5L03ZQEOZF,inspector,high,1,MS,high,1
1867,A2GN5L03ZQEOZF,la,low,1,MS,high,1
1868,A2GN5L03ZQEOZF,terrorism,high,1,MS,high,0
1869,A2GN5L03ZQEOZF,coffee,low,1,MS,high,1
1870,A2EUXA84IMO859,terrorism,high,1,MS,high,1
1871,A2EUXA84IMO859,pic,low,1,MS,high,0
1872,A2EUXA84IMO859,fbi,high,1,MS,high,1
1873,A2EUXA84IMO859,operative,high,1,MS,high,1
1874,A2EUXA84IMO859,inspector,high,1,MS,high,1
1875,A3DB11T127QKJF,fbi,high,1,MS,high,1
1876,A3DB11T127QKJF,yoga,low,1,MS,high,1
1877,A3DB11T127QKJF,operative,high,1,MS,high,1
1878,A3DB11T127QKJF,brother,low,1,MS,high,1
1879,A3DB11T127QKJF,coffee,low,1,MS,high,1
1880,A3DB11T127QKJF,la,low,1,MS,high,1
1881,A187VXD4ETY6M2,yoga,low,1,MS,high,0
1882,A187VXD4ETY6M2,firefighter,high,1,MS,high,1
1883,A187VXD4ETY6M2,terrorism,high,1,MS,high,1
1884,A187VXD4ETY6M2,brother,low,1,MS,high,1
1885,A187VXD4ETY6M2,la,low,1,MS,high,1
1886,A187VXD4ETY6M2,coffee,low,1,MS,high,1
1887,A1USR9JCAMDGM3,firefighter,high,1,MS,high,1
1888,A1USR9JCAMDGM3,brother,low,1,MS,high,1
1889,A1USR9JCAMDGM3,terrorism,high,1,MS,high,1
1890,A1USR9JCAMDGM3,fbi,high,1,MS,high,1
1891,A1USR9JCAMDGM3,coffee,low,1,MS,high,1
1892,A1IS0218RVG60K,yoga,low,1,MS,high,1
1893,A1IS0218RVG60K,fbi,high,1,MS,high,1
1894,A1IS0218RVG60K,firefighter,high,1,MS,high,1
1895,A1IS0218RVG60K,operative,high,1,MS,high,1
1896,A1IS0218RVG60K,brother,low,1,MS,high,1
1897,A1IS0218RVG60K,inspector,high,1,MS,high,1
1898,A1IS0218RVG60K,la,low,1,MS,high,1
1899,A1IS0218RVG60K,terrorism,high,1,MS,high,1
1900,A39DNHD26OMN4Q,fbi,high,1,MS,high,1
1901,A39DNHD26OMN4Q,inspector,high,1,MS,high,0
1902,A39DNHD26OMN4Q,coffee,low,1,MS,high,0
1903,A39DNHD26OMN4Q,firefighter,high,1,MS,high,1
1904,A39DNHD26OMN4Q,brother,low,1,MS,high,0
1905,A39DNHD26OMN4Q,la,low,1,MS,high,1
1906,A1V9G7V6ZYACIR,terrorism,high,1,MS,high,0
1907,A1V9G7V6ZYACIR,brother,low,1,MS,high,1
1908,A1V9G7V6ZYACIR,inspector,high,1,MS,high,1
1909,A1V9G7V6ZYACIR,coffee,low,1,MS,high,1
1910,A1V9G7V6ZYACIR,firefighter,high,1,MS,high,1
1911,A1V9G7V6ZYACIR,yoga,low,1,MS,high,1
1912,AM2KK02JXXW48,firefighter,high,1,MS,high,1
1913,AM2KK02JXXW48,brother,low,1,MS,high,1
1914,AM2KK02JXXW48,inspector,high,1,MS,high,1
1915,AM2KK02JXXW48,pic,low,1,MS,high,1
1916,AM2KK02JXXW48,coffee,low,1,MS,high,1
1917,AM2KK02JXXW48,fbi,high,1,MS,high,1
1918,AM2KK02JXXW48,la,low,1,MS,high,1
1919,A3L2UB07EZJAMD,la,low,1,MS,high,1
1920,A3L2UB07EZJAMD,firefighter,high,1,MS,high,1
1921,A3L2UB07EZJAMD,terrorism,high,1,MS,high,1
1922,A3L2UB07EZJAMD,yoga,low,1,MS,high,1
1923,A3L2UB07EZJAMD,brother,low,1,MS,high,1
1924,A3L2UB07EZJAMD,inspector,high,1,MS,high,1
1925,A28SYXQL3YOKVL,yoga,low,1,MS,high,1
1926,A28SYXQL3YOKVL,fbi,high,1,MS,high,1
1927,A28SYXQL3YOKVL,la,low,1,MS,high,1
1928,A28SYXQL3YOKVL,terrorism,high,1,MS,high,1
1929,A28SYXQL3YOKVL,coffee,low,1,MS,high,1
1930,A28SYXQL3YOKVL,firefighter,high,1,MS,high,1
1931,A28SYXQL3YOKVL,brother,low,1,MS,high,1
1932,A1CY01G7686ORZ,operative,high,1,MS,high,1
1933,A1CY01G7686ORZ,brother,low,1,MS,high,1
1934,A1CY01G7686ORZ,firefighter,high,1,MS,high,1
1935,A1CY01G7686ORZ,coffee,low,1,MS,high,1
1936,A1CY01G7686ORZ,inspector,high,1,MS,high,1
1937,A1CY01G7686ORZ,yoga,low,1,MS,high,1
1938,A1CY01G7686ORZ,fbi,high,1,MS,high,1
1939,A1CY01G7686ORZ,terrorism,high,1,MS,high,1
1940,A1CY01G7686ORZ,pic,low,1,MS,high,1
1941,A2QKM3JUFWBSMO,inspector,high,1,MS,high,1
1942,A2QKM3JUFWBSMO,fbi,high,1,MS,high,1
1943,A2QKM3JUFWBSMO,yoga,low,1,MS,high,0
1944,A2QKM3JUFWBSMO,firefighter,high,1,MS,high,1
1945,A2QKM3JUFWBSMO,brother,low,1,MS,high,0
1946,A2QKM3JUFWBSMO,terrorism,high,1,MS,high,1
1947,A7SXWHGK8B40R,fbi,high,1,MS,high,0
1948,A7SXWHGK8B40R,la,low,1,MS,high,0
1949,A7SXWHGK8B40R,terrorism,high,1,MS,high,1
1950,A7SXWHGK8B40R,brother,low,1,MS,high,0
1951,A7SXWHGK8B40R,inspector,high,1,MS,high,1
1952,A7SXWHGK8B40R,operative,high,1,MS,high,0
1953,A230GPTWWF3SE7,yoga,low,1,MS,high,1
1954,A230GPTWWF3SE7,inspector,high,1,MS,high,1
1955,A230GPTWWF3SE7,brother,low,1,MS,high,1
1956,A230GPTWWF3SE7,la,low,1,MS,high,0
1957,A230GPTWWF3SE7,operative,high,1,MS,high,0
1958,A230GPTWWF3SE7,terrorism,high,1,MS,high,0
1959,A2RMJNF6IPI42F,firefighter,high,1,MS,high,1
1960,A2RMJNF6IPI42F,yoga,low,1,MS,high,1
1961,A2RMJNF6IPI42F,inspector,high,1,MS,high,1
1962,A2RMJNF6IPI42F,coffee,low,1,MS,high,1
1963,A2RMJNF6IPI42F,terrorism,high,1,MS,high,1
1964,A2RMJNF6IPI42F,la,low,1,MS,high,1
1965,A2RMJNF6IPI42F,fbi,high,1,MS,high,0
1966,A2GTL8ODM5JYA2,inspector,high,1,MS,high,1
1967,A2GTL8ODM5JYA2,coffee,low,1,MS,high,1
1968,A2GTL8ODM5JYA2,firefighter,high,1,MS,high,1
1969,A2GTL8ODM5JYA2,operative,high,1,MS,high,0
1970,A2GTL8ODM5JYA2,yoga,low,1,MS,high,1
1971,A2GTL8ODM5JYA2,terrorism,high,1,MS,high,1
1972,A2GTL8ODM5JYA2,la,low,1,MS,high,1
1973,A2GTL8ODM5JYA2,pic,low,1,MS,high,1
1974,A1GKD3NG1NNHRP,brother,low,1,MS,high,1
1975,A1GKD3NG1NNHRP,pic,low,1,MS,high,1
1976,A1GKD3NG1NNHRP,coffee,low,1,MS,high,0
1977,A1GKD3NG1NNHRP,inspector,high,1,MS,high,0
1978,A1GKD3NG1NNHRP,la,low,1,MS,high,1
1979,A1GKD3NG1NNHRP,operative,high,1,MS,high,0
1980,A3JLE2LJ5I17E2,la,low,1,MS,high,0
1981,A3JLE2LJ5I17E2,inspector,high,1,MS,high,0
1982,A3JLE2LJ5I17E2,brother,low,1,MS,high,1
1983,A3JLE2LJ5I17E2,fbi,high,1,MS,high,0
1984,A3JLE2LJ5I17E2,operative,high,1,MS,high,0
1985,A3JLE2LJ5I17E2,coffee,low,1,MS,high,0
1986,A39A8K2UX0U05W,operative,high,1,MS,high,1
1987,A39A8K2UX0U05W,brother,low,1,MS,high,1
1988,A39A8K2UX0U05W,la,low,1,MS,high,1
1989,A39A8K2UX0U05W,firefighter,high,1,MS,high,1
1990,A39A8K2UX0U05W,coffee,low,1,MS,high,1
1991,AN098C29EGJ6,firefighter,high,1,MS,high,1
1992,AN098C29EGJ6,fbi,high,1,MS,high,1
1993,AN098C29EGJ6,operative,high,1,MS,high,1
1994,AN098C29EGJ6,pic,low,1,MS,high,1
1995,A3OB6REG5CGHK1,coffee,low,1,MS,high,1
1996,A3OB6REG5CGHK1,firefighter,high,1,MS,high,1
1997,A3OB6REG5CGHK1,la,low,1,MS,high,1
1998,A3OB6REG5CGHK1,inspector,high,1,MS,high,0
1999,A3OB6REG5CGHK1,yoga,low,1,MS,high,1
2000,A3OB6REG5CGHK1,terrorism,high,1,MS,high,1
2001,A3OB6REG5CGHK1,fbi,high,1,MS,high,1
2002,A3HTLXAPOBCVVO,operative,high,1,MS,high,1
2003,A3HTLXAPOBCVVO,firefighter,high,1,MS,high,0
2004,A3HTLXAPOBCVVO,brother,low,1,MS,high,1
2005,A3HTLXAPOBCVVO,yoga,low,1,MS,high,1
2006,ABL3H3O3BI8ZD,operative,high,1,MS,high,1
2007,ABL3H3O3BI8ZD,terrorism,high,1,MS,high,0
2008,ABL3H3O3BI8ZD,la,low,1,MS,high,0
2009,ABL3H3O3BI8ZD,inspector,high,1,MS,high,1
2010,ABL3H3O3BI8ZD,brother,low,1,MS,high,0
2011,ABL3H3O3BI8ZD,firefighter,high,1,MS,high,0
2012,A3SHLGG66PJXEB,yoga,low,1,MS,high,1
2013,A3SHLGG66PJXEB,firefighter,high,1,MS,high,1
2014,A3SHLGG66PJXEB,terrorism,high,1,MS,high,1
2015,A3SHLGG66PJXEB,coffee,low,1,MS,high,1
2016,A3SHLGG66PJXEB,fbi,high,1,MS,high,1
2017,A20MYUKGSXUKM7,inspector,high,1,MS,high,1
2018,A20MYUKGSXUKM7,la,low,1,MS,high,0
2019,A20MYUKGSXUKM7,fbi,high,1,MS,high,0
2020,A20MYUKGSXUKM7,terrorism,high,1,MS,high,1
2021,A20MYUKGSXUKM7,pic,low,1,MS,high,1
2022,A2OFN0A5CPLH57,inspector,high,1,MS,high,1
2023,A2OFN0A5CPLH57,terrorism,high,1,MS,high,1
2024,A2OFN0A5CPLH57,brother,low,1,MS,high,1
2025,A2OFN0A5CPLH57,firefighter,high,1,MS,high,1
2026,A2OFN0A5CPLH57,operative,high,1,MS,high,1
2027,A2OFN0A5CPLH57,la,low,1,MS,high,1
2028,A2OFN0A5CPLH57,fbi,high,1,MS,high,1
2029,A2OFN0A5CPLH57,yoga,low,1,MS,high,1
2030,A23A1WMFNPETYQ,terrorism,high,1,MS,high,1
2031,A23A1WMFNPETYQ,fbi,high,1,MS,high,1
2032,A23A1WMFNPETYQ,coffee,low,1,MS,high,1
2033,A23A1WMFNPETYQ,firefighter,high,1,MS,high,1
2034,A23A1WMFNPETYQ,la,low,1,MS,high,1
2035,A23A1WMFNPETYQ,inspector,high,1,MS,high,1
2036,A23A1WMFNPETYQ,pic,low,1,MS,high,1
2037,A23A1WMFNPETYQ,operative,high,1,MS,high,1
2038,AR4XFM7G1W0VQ,fbi,high,1,MS,high,1
2039,AR4XFM7G1W0VQ,yoga,low,1,MS,high,1
2040,AR4XFM7G1W0VQ,terrorism,high,1,MS,high,1
2041,AR4XFM7G1W0VQ,coffee,low,1,MS,high,1
2042,AR4XFM7G1W0VQ,operative,high,1,MS,high,1
2043,AR4XFM7G1W0VQ,la,low,1,MS,high,1
2044,AR4XFM7G1W0VQ,pic,low,1,MS,high,1
2045,AR4XFM7G1W0VQ,inspector,high,1,MS,high,1
2046,A1QA5EWFMNKGTA,firefighter,high,1,MS,high,0
2047,A1QA5EWFMNKGTA,yoga,low,1,MS,high,1
2048,A1QA5EWFMNKGTA,la,low,1,MS,high,1
2049,A1QA5EWFMNKGTA,terrorism,high,1,MS,high,1
2050,A1QA5EWFMNKGTA,fbi,high,1,MS,high,1
2051,A1QA5EWFMNKGTA,pic,low,1,MS,high,0
2052,A1QA5EWFMNKGTA,inspector,high,1,MS,high,1
2053,A2F2DDH12YU4AK,inspector,high,1,MS,high,0
2054,A2F2DDH12YU4AK,coffee,low,1,MS,high,1
2055,A2F2DDH12YU4AK,terrorism,high,1,MS,high,1
2056,A2F2DDH12YU4AK,la,low,1,MS,high,1
2057,A2F2DDH12YU4AK,operative,high,1,MS,high,1
2058,A2F2DDH12YU4AK,pic,low,1,MS,high,0
2059,A2F2DDH12YU4AK,fbi,high,1,MS,high,1
2060,A20J7F7PKEZZV2,yoga,low,1,MS,high,1
2061,A20J7F7PKEZZV2,la,low,1,MS,high,0
2062,AONJLTBODD2WN,operative,high,1,MS,high,1
2063,AONJLTBODD2WN,coffee,low,1,MS,high,1
2064,AONJLTBODD2WN,fbi,high,1,MS,high,1
2065,AONJLTBODD2WN,inspector,high,1,MS,high,1
2066,AONJLTBODD2WN,pic,low,1,MS,high,1
2067,A1NLW5ZS2WQR35,terrorism,high,1,MS,high,1
2068,A1NLW5ZS2WQR35,la,low,1,MS,high,1
2069,A1NLW5ZS2WQR35,coffee,low,1,MS,high,1
2070,A1NLW5ZS2WQR35,fbi,high,1,MS,high,1
2071,A1NLW5ZS2WQR35,pic,low,1,MS,high,1
2072,A1NLW5ZS2WQR35,operative,high,1,MS,high,1
2073,A1NLW5ZS2WQR35,brother,low,1,MS,high,1
2074,A1NLW5ZS2WQR35,inspector,high,1,MS,high,0
2075,A1NLW5ZS2WQR35,yoga,low,1,MS,high,1
2076,A5BMKZRGHNSRT,terrorism,high,1,MS,high,1
2077,A5BMKZRGHNSRT,brother,low,1,MS,high,1
2078,A5BMKZRGHNSRT,operative,high,1,MS,high,1
2079,A5BMKZRGHNSRT,firefighter,high,1,MS,high,0
2080,A5BMKZRGHNSRT,coffee,low,1,MS,high,1
2081,A5BMKZRGHNSRT,fbi,high,1,MS,high,1
2082,A5BMKZRGHNSRT,la,low,1,MS,high,1
2083,AOKTAHY4F4J2B,operative,high,1,MS,high,1
2084,AOKTAHY4F4J2B,pic,low,1,MS,high,1
2085,AOKTAHY4F4J2B,terrorism,high,1,MS,high,1
2086,AOKTAHY4F4J2B,brother,low,1,MS,high,0
2087,AOKTAHY4F4J2B,coffee,low,1,MS,high,0
2088,A2CF2BD4Q0ZDJN,yoga,low,1,MS,high,1
2089,A2CF2BD4Q0ZDJN,operative,high,1,MS,high,0
2090,A2CF2BD4Q0ZDJN,coffee,low,1,MS,high,1
2091,A2CF2BD4Q0ZDJN,terrorism,high,1,MS,high,1
2092,A2CF2BD4Q0ZDJN,la,low,1,MS,high,1
2093,A2CF2BD4Q0ZDJN,firefighter,high,1,MS,high,1
2094,A2CF2BD4Q0ZDJN,brother,low,1,MS,high,1
2095,A2CF2BD4Q0ZDJN,pic,low,1,MS,high,0
2096,A2CF2BD4Q0ZDJN,inspector,high,1,MS,high,0
2097,A3VTOW7WLPTBRR,fbi,high,1,MS,high,0
2098,A3VTOW7WLPTBRR,la,low,1,MS,high,1
2099,A3VTOW7WLPTBRR,inspector,high,1,MS,high,1
