"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"527","A2GV053CR3O08G","ENGLISH",28,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6671')","","",""
"528","A2GV053CR3O08G","ENGLISH",28,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '20847')",""
"529","A2GV053CR3O08G","ENGLISH",28,"male","exit_quest","('know_conditons', 'With more spots than ever serving up the city\xe2\x80\x99s favorite meal of the week%2C restaurants around Pittsburgh have taken brunching to the next level%2C offering so much more than bacon and eggs. From quiet caf\xc3\xa9s to bustling food halls%2C these best-of-the-best spots can help to satisfy your weekend morning cravings for French toast%2C eggs Benedict%2C and cocktails that were made for day-drinking.')","('difficult', 'NO')","('anything_else', 'IT INTEREST TO KNOW MORE ')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '352710')",""
"530","A30UE6DWFNUCWX","English",29,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '23174')","","","",""
"531","A30UE6DWFNUCWX","English",29,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '32685')",""
"532","A30UE6DWFNUCWX","English",29,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '39910')",""
"533","A30UE6DWFNUCWX","English",29,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1947')","","","",""
"534","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stall A.""%2CRoommate 2 says%2C ""Stalls D and E.""%2CRoommate 3 says%2C ""Stall E.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '87776')"
"535","A30UE6DWFNUCWX","English",29,"female","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '16782')","","",""
"536","A30UE6DWFNUCWX","English",29,"female","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '14887')","","",""
"537","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store F.""%2CFriend 2 says%2C ""Stores A and B.""%2CFriend 3 says%2C ""Store E.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '27414')"
"538","A30UE6DWFNUCWX","English",29,"female","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '29968')",""
"539","A30UE6DWFNUCWX","English",29,"female","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '12264')","","",""
"540","A30UE6DWFNUCWX","English",29,"female","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '22149')"
"541","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstores D and E.""%2CFriend 2 says%2C ""Bookstore A.""%2CFriend 3 says%2C ""Bookstore F.""')","('books_A_chosen', 'no')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '23618')"
"542","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists D and E.""%2CCoworker 3 says%2C ""Dentists A and B.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '20342')"
"543","A30UE6DWFNUCWX","English",29,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '64264')",""
"544","A30UE6DWFNUCWX","English",29,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '6202')","","",""
"545","A30UE6DWFNUCWX","English",29,"female","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '11801')",""
"546","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists D and E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '19310')"
"547","A30UE6DWFNUCWX","English",29,"female","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'yes')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '43648')",""
"548","A30UE6DWFNUCWX","English",29,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A and B.""%2CRoommate 2 says%2C ""Cafe A.""%2CRoommate 3 says%2C ""Cafe E.""')","('coffee_A_chosen', 'no')","('coffee_B_chosen', 'no')","('coffee_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '20613')"
"549","A30UE6DWFNUCWX","English",29,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '8015')","","",""
"550","A30UE6DWFNUCWX","English",29,"female","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'no')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'yes')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '30085')"
"551","A30UE6DWFNUCWX","English",29,"female","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '31629')",""
"552","A30UE6DWFNUCWX","English",29,"female","exit_quest","('know_conditons', 'I will answer it differently%2C since in first question s/he asked which are the restaurants that serve brunch%2C while if s/he asks second question I will answer with one or two restaurant names which are best for him/her according to me.')","('difficult', ""I didn't find it difficult at all. The short scenarios were easy to understand and so are the questions."")","('anything_else', 'No.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '130580')",""
"553","A2A3X2W4YS9X8A","English",38,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '14997')","","","",""
"554","A2A3X2W4YS9X8A","English",38,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '51348')",""
"555","A2A3X2W4YS9X8A","English",38,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '42363')",""
"556","A2A3X2W4YS9X8A","English",38,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '1734')","","","",""
"557","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore F.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstore A.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '39695')"
"558","A2A3X2W4YS9X8A","English",38,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '20888')","","",""
"559","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes D and E.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '43084')"
"560","A2A3X2W4YS9X8A","English",38,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '22300')",""
"561","A2A3X2W4YS9X8A","English",38,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'yes')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '26261')",""
"562","A2A3X2W4YS9X8A","English",38,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '19388')","","",""
"563","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentists A and B.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '40514')"
"564","A2A3X2W4YS9X8A","English",38,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '35398')"
"565","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylist F.""%2CFriend 2 says%2C ""Stylists D and E.""%2CFriend 3 says%2C ""Stylist E.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '44225')"
"566","A2A3X2W4YS9X8A","English",38,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'no')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '25099')",""
"567","A2A3X2W4YS9X8A","English",38,"male","ginz","('ginzwho_smallgrain_y_chosen', 'no')","('ginzwho_smallgrain_n_chosen', 'yes')","('_REACTION_TIME_', '12262')","","",""
"568","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Store E.""%2CFriend 2 says%2C ""Stores D and E.""%2CFriend 3 says%2C ""Store F.""')","('shoes_A_chosen', 'no')","('shoes_B_chosen', 'no')","('shoes_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '23179')"
"569","A2A3X2W4YS9X8A","English",38,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '38793')"
"570","A2A3X2W4YS9X8A","English",38,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '31957')",""
"571","A2A3X2W4YS9X8A","English",38,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stall E.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'no')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '33800')"
"572","A2A3X2W4YS9X8A","English",38,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '5463')","","",""
"573","A2A3X2W4YS9X8A","English",38,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '8259')","","",""
"574","A2A3X2W4YS9X8A","English",38,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '39558')",""
"575","A2A3X2W4YS9X8A","English",38,"male","exit_quest","('know_conditons', 'Yes%2C I view the first question as please list all of the possible places.  I view the second one as where do you suggest I go.')","('difficult', 'No%2C it was pretty straight forward.')","('anything_else', 'no.')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '55591')",""
"576","A19D2W1PR68NO","English",43,"male","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '9558')","","","",""
"577","A19D2W1PR68NO","English",43,"male","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '37939')",""
"578","A19D2W1PR68NO","English",43,"male","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '53435')",""
"579","A19D2W1PR68NO","English",43,"male","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '4119')","","","",""
"580","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stores A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Store A.""%2CFriend 3 says%2C ""Stores A and B.""')","('shoes_A_chosen', 'yes')","('shoes_B_chosen', 'yes')","('shoes_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '61523')"
"581","A19D2W1PR68NO","English",43,"male","nst","('NST_4a_chosen', 'no')","('NST_4b_chosen', 'yes')","('_REACTION_TIME_', '6814')","","",""
"582","A19D2W1PR68NO","English",43,"male","ginz","('ginzwho_smallgrain_y_chosen', 'yes')","('ginzwho_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '18404')","","",""
"583","A19D2W1PR68NO","English",43,"male","control","('when_A_chosen', 'no')","('when_B_chosen', 'no')","('when_C_chosen', 'no')","('none_chosen', 'yes')","('_REACTION_TIME_', '39766')",""
"584","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A and B.""%2CFriend 2 says%2C ""Stylist A.""%2CFriend 3 says%2C ""Stylists A%2C B%2C C%2C D and E.""')","('hair_A_chosen', 'yes')","('hair_B_chosen', 'yes')","('hair_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '31890')"
"585","A19D2W1PR68NO","English",43,"male","nst","('NST_2a_chosen', 'yes')","('NST_2b_chosen', 'yes')","('NST_2c_chosen', 'no')","('NST_2d_chosen', 'no')","('NST_2e_chosen', 'no')","('_REACTION_TIME_', '24290')"
"586","A19D2W1PR68NO","English",43,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '13921')","","",""
"587","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls D and E.""%2CRoommate 2 says%2C ""Stalls A and B.""%2CRoommate 3 says%2C ""Stall A.""')","('florist_A_chosen', 'yes')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '26749')"
"588","A19D2W1PR68NO","English",43,"male","control","('what_A_chosen', 'yes')","('what_B_chosen', 'yes')","('what_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '22286')",""
"589","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Cafes A%2C B%2C C%2C D and E.""%2CRoommate 2 says%2C ""Cafe E.""%2CRoommate 3 says%2C ""Cafe A.""')","('coffee_A_chosen', 'yes')","('coffee_B_chosen', 'yes')","('coffee_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '24443')"
"590","A19D2W1PR68NO","English",43,"male","nst","('NST_1a_chosen', 'yes')","('NST_1b_chosen', 'no')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'yes')","('_REACTION_TIME_', '14786')",""
"591","A19D2W1PR68NO","English",43,"male","ginz","('ginzwhere_smallgrain_y_chosen', 'yes')","('ginzwhere_smallgrain_n_chosen', 'no')","('_REACTION_TIME_', '10361')","","",""
"592","A19D2W1PR68NO","English",43,"male","control","('why_A_chosen', 'yes')","('why_B_chosen', 'no')","('why_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '34443')",""
"593","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstores A and B.""%2CFriend 3 says%2C ""Bookstores A%2C B%2C C%2C D and E.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'yes')","('books_C_chosen', 'yes')","('no_one_chosen', 'no')","('_REACTION_TIME_', '72467')"
"594","A19D2W1PR68NO","English",43,"male","test","('answers_reported', 'placeholderCoworker 1 says%2C ""Dentist A.""%2CCoworker 2 says%2C ""Dentist E.""%2CCoworker 3 says%2C ""Dentists D and E.""')","('dentist_A_chosen', 'no')","('dentist_B_chosen', 'no')","('dentist_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '28183')"
"595","A19D2W1PR68NO","English",43,"male","nst","('NST_3a_chosen', 'yes')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'no')","('NST_3d_chosen', 'yes')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '31333')"
"596","A19D2W1PR68NO","English",43,"male","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '10517')","","",""
"597","A19D2W1PR68NO","English",43,"male","control","('how_guest_A_chosen', 'no')","('how_guest_B_chosen', 'no')","('how_guest_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '48726')",""
"598","A19D2W1PR68NO","English",43,"male","exit_quest","('know_conditons', 'No%2C the questions mean essentially the same thing.')","('difficult', 'No%2C I speak English.')","('anything_else', 'No')","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '41764')",""
"599","A26FRAYAIDR4NV","english",30,"female","instructions","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '26021')","","","",""
"600","A26FRAYAIDR4NV","english",30,"female","train","('train_f_A_chosen', 'no')","('train_f_B_chosen', 'no')","('train_f_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '25204')",""
"601","A26FRAYAIDR4NV","english",30,"female","train","('train_m_A_chosen', 'no')","('train_m_B_chosen', 'no')","('train_m_C_chosen', 'yes')","('none_chosen', 'no')","('_REACTION_TIME_', '28008')",""
"602","A26FRAYAIDR4NV","english",30,"female","train_end","('dummy_checkbox_', 'yes')","('_REACTION_TIME_', '5801')","","","",""
"603","A26FRAYAIDR4NV","english",30,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Stylists A%2C B%2C C%2C D and E.""%2CFriend 2 says%2C ""Stylist F.""%2CFriend 3 says%2C ""Stylist A.""')","('hair_A_chosen', 'no')","('hair_B_chosen', 'no')","('hair_C_chosen', 'no')","('no_one_chosen', 'yes')","('_REACTION_TIME_', '55518')"
"604","A26FRAYAIDR4NV","english",30,"female","nst","('NST_1a_chosen', 'no')","('NST_1b_chosen', 'yes')","('NST_1c_chosen', 'no')","('NST_1d_chosen', 'no')","('_REACTION_TIME_', '12843')",""
"605","A26FRAYAIDR4NV","english",30,"female","ginz","('ginzwhere_largegrain_y_chosen', 'yes')","('ginzwhere_largegrain_n_chosen', 'no')","('_REACTION_TIME_', '9713')","","",""
"606","A26FRAYAIDR4NV","english",30,"female","test","('answers_reported', 'placeholderFriend 1 says%2C ""Bookstore A.""%2CFriend 2 says%2C ""Bookstore E.""%2CFriend 3 says%2C ""Bookstores A and B.""')","('books_A_chosen', 'yes')","('books_B_chosen', 'no')","('books_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '74773')"
"607","A26FRAYAIDR4NV","english",30,"female","control","('when_A_chosen', 'no')","('when_B_chosen', 'yes')","('when_C_chosen', 'no')","('none_chosen', 'no')","('_REACTION_TIME_', '46857')",""
"608","A26FRAYAIDR4NV","english",30,"female","nst","('NST_3a_chosen', 'no')","('NST_3b_chosen', 'no')","('NST_3c_chosen', 'yes')","('NST_3d_chosen', 'no')","('NST_3e_chosen', 'no')","('_REACTION_TIME_', '15606')"
"609","A26FRAYAIDR4NV","english",30,"female","ginz","('ginzwhere_largegrain_y_chosen', 'no')","('ginzwhere_largegrain_n_chosen', 'yes')","('_REACTION_TIME_', '14970')","","",""
"610","A26FRAYAIDR4NV","english",30,"female","test","('answers_reported', 'placeholderRoommate 1 says%2C ""Stalls A and B.""%2CRoommate 2 says%2C ""Stall A.""%2CRoommate 3 says%2C ""Stall F.""')","('florist_A_chosen', 'no')","('florist_B_chosen', 'yes')","('florist_C_chosen', 'no')","('no_one_chosen', 'no')","('_REACTION_TIME_', '28392')"
