,subject,story,trial,tense,Seen,ResponseType,Informativity,Chosen
1995,ALDWVFR4I0V2D,test_yarn,low,past,1,MS,low,0
1996,ALDWVFR4I0V2D,test_coffee,low,past,1,MS,low,0
1997,ALDWVFR4I0V2D,test_hair,low,past,1,MS,low,0
1998,A3GQR89E66AQJY,test_yarn,low,past,1,MS,low,0
1999,A3GQR89E66AQJY,test_books,low,past,1,MS,low,0
2000,A3GQR89E66AQJY,test_hair,low,past,1,MS,low,0
2001,A3GQR89E66AQJY,test_shoes,low,past,1,MS,low,1
2002,A25ZLJK1VMAXXQ,test_yarn,low,past,1,MS,low,1
2003,A25ZLJK1VMAXXQ,test_shoes,low,past,1,MS,low,0
2004,A25ZLJK1VMAXXQ,test_hair,low,past,1,MS,low,0
2005,A25ZLJK1VMAXXQ,test_coffee,low,past,1,MS,low,0
2006,A2791MEBSOAD1U,test_yarn,low,past,1,MS,low,0
2007,A2791MEBSOAD1U,test_books,low,past,1,MS,low,0
2008,A2791MEBSOAD1U,test_coffee,low,past,1,MS,low,0
2009,A2791MEBSOAD1U,test_hair,low,past,1,MS,low,0
2010,A34B9FXOCN08RW,test_coffee,low,past,1,MS,low,1
2011,A34B9FXOCN08RW,test_yarn,low,past,1,MS,low,1
2012,A34B9FXOCN08RW,test_books,low,past,1,MS,low,1
2013,A34B9FXOCN08RW,test_shoes,low,past,1,MS,low,1
2014,A34B9FXOCN08RW,test_hair,low,past,1,MS,low,1
2015,A1YIBSKY9U31X6,test_books,low,past,1,MS,low,0
2016,A1YIBSKY9U31X6,test_hair,low,past,1,MS,low,0
2017,AC5UD8N187QD6,test_books,low,past,1,MS,low,0
2018,AC5UD8N187QD6,test_hair,low,past,1,MS,low,0
2019,AC5UD8N187QD6,test_shoes,low,past,1,MS,low,0
2020,A2WWYVKGZZXBOB,test_yarn,low,past,1,MS,low,0
2021,A2WWYVKGZZXBOB,test_books,low,past,1,MS,low,0
2022,A2WWYVKGZZXBOB,test_coffee,low,past,1,MS,low,0
2023,A25FNSFSB048DL,test_shoes,low,past,1,MS,low,0
2024,A25FNSFSB048DL,test_books,low,past,1,MS,low,0
2025,A10UWP6T47G9TR,test_yarn,low,past,1,MS,low,0
2026,A10UWP6T47G9TR,test_coffee,low,past,1,MS,low,0
2027,A20SL254675EOK,test_coffee,low,past,1,MS,low,1
2028,A20SL254675EOK,test_yarn,low,past,1,MS,low,1
2029,A20SL254675EOK,test_hair,low,past,1,MS,low,1
2030,A36OS4XKUJF4NB,test_shoes,low,past,1,MS,low,0
2031,A36OS4XKUJF4NB,test_coffee,low,past,1,MS,low,0
2032,A36OS4XKUJF4NB,test_books,low,past,1,MS,low,0
2033,A36OS4XKUJF4NB,test_hair,low,past,1,MS,low,0
2034,A3QSJY1FFN0N6V,test_yarn,low,past,1,MS,low,1
2035,A1UKAS30R0MFI6,test_coffee,low,past,1,MS,low,1
2036,A1UKAS30R0MFI6,test_yarn,low,past,1,MS,low,1
2037,A1UKAS30R0MFI6,test_books,low,past,1,MS,low,1
2038,A1UKAS30R0MFI6,test_hair,low,past,1,MS,low,1
2039,A3HXIGBCL1CRFS,test_yarn,low,past,1,MS,low,0
2040,A3HXIGBCL1CRFS,test_books,low,past,1,MS,low,0
2041,A3HXIGBCL1CRFS,test_hair,low,past,1,MS,low,0
2042,A3A07QA5U733HQ,test_shoes,low,past,1,MS,low,1
2043,A3A07QA5U733HQ,test_yarn,low,past,1,MS,low,1
2044,A3A07QA5U733HQ,test_coffee,low,past,1,MS,low,1
2045,A3A07QA5U733HQ,test_hair,low,past,1,MS,low,1
2046,A3FY7A6Z3EVNRX,test_coffee,low,past,1,MS,low,0
2047,A3FY7A6Z3EVNRX,test_shoes,low,past,1,MS,low,0
2048,A3FY7A6Z3EVNRX,test_yarn,low,past,1,MS,low,0
2049,A3FY7A6Z3EVNRX,test_hair,low,past,1,MS,low,0
2050,A3FY7A6Z3EVNRX,test_books,low,past,1,MS,low,0
2051,A3SL5QRF7MX2P1,test_books,low,past,1,MS,low,0
2052,A3SL5QRF7MX2P1,test_hair,low,past,1,MS,low,1
2053,A3SL5QRF7MX2P1,test_yarn,low,past,1,MS,low,1
2054,A3SL5QRF7MX2P1,test_coffee,low,past,1,MS,low,1
2055,A31X9CV1UWZV8Z,test_hair,low,past,1,MS,low,1
2056,A31X9CV1UWZV8Z,test_books,low,past,1,MS,low,0
2057,A31X9CV1UWZV8Z,test_shoes,low,past,1,MS,low,0
2058,A28Q4YJSLGWCL5,test_books,low,past,1,MS,low,0
2059,A28Q4YJSLGWCL5,test_coffee,low,past,1,MS,low,0
2060,A28Q4YJSLGWCL5,test_yarn,low,past,1,MS,low,0
2061,A2ZAORW27PCSU4,test_shoes,low,past,1,MS,low,0
2062,A2ZAORW27PCSU4,test_books,low,past,1,MS,low,0
2063,A2ZAORW27PCSU4,test_yarn,low,past,1,MS,low,0
2064,ALJ70B2J04YR7,test_hair,low,past,1,MS,low,0
2065,ALJ70B2J04YR7,test_yarn,low,past,1,MS,low,0
2066,ALJ70B2J04YR7,test_books,low,past,1,MS,low,0
2067,ALJ70B2J04YR7,test_shoes,low,past,1,MS,low,0
2068,ALJ70B2J04YR7,test_coffee,low,past,1,MS,low,0
2069,AJW3PL5UDH4BP,test_shoes,low,past,1,MS,low,0
2070,AJW3PL5UDH4BP,test_books,low,past,1,MS,low,0
2071,AJW3PL5UDH4BP,test_hair,low,past,1,MS,low,0
2072,AJW3PL5UDH4BP,test_coffee,low,past,1,MS,low,0
2073,A3O6OQEIHB2MYB,test_shoes,low,past,1,MS,low,0
2074,A3O6OQEIHB2MYB,test_yarn,low,past,1,MS,low,0
2075,A3O6OQEIHB2MYB,test_coffee,low,past,1,MS,low,0
2076,A3EN5H82IBTJGF,test_yarn,low,past,1,MS,low,0
2077,A3EN5H82IBTJGF,test_coffee,low,past,1,MS,low,0
2078,A3EN5H82IBTJGF,test_books,low,past,1,MS,low,1
2079,A2JS70VVJQW2GR,test_books,low,past,1,MS,low,1
2080,A2JS70VVJQW2GR,test_coffee,low,past,1,MS,low,1
2081,A2JS70VVJQW2GR,test_yarn,low,past,1,MS,low,1
2082,A33UMG50QSJ7KS,test_books,low,past,1,MS,low,0
2083,A33UMG50QSJ7KS,test_hair,low,past,1,MS,low,1
2084,A33UMG50QSJ7KS,test_coffee,low,past,1,MS,low,1
2085,A33UMG50QSJ7KS,test_shoes,low,past,1,MS,low,1
2086,A2PXJTMWGUE5DC,test_coffee,low,past,1,MS,low,1
2087,A2PXJTMWGUE5DC,test_hair,low,past,1,MS,low,1
2088,A2PXJTMWGUE5DC,test_yarn,low,past,1,MS,low,1
2089,A1B84JJ7ATWVJA,test_books,low,past,1,MS,low,0
2090,A1B84JJ7ATWVJA,test_shoes,low,past,1,MS,low,1
2091,ADGH08WUP68ZF,test_hair,low,past,1,MS,low,1
2092,ADGH08WUP68ZF,test_coffee,low,past,1,MS,low,0
2093,ADGH08WUP68ZF,test_yarn,low,past,1,MS,low,0
2094,A2U0XDH72EN978,test_books,low,past,1,MS,low,0
2095,A2U0XDH72EN978,test_yarn,low,past,1,MS,low,0
2096,A2U0XDH72EN978,test_hair,low,past,1,MS,low,0
2097,A1Y82LKWQQP90M,test_shoes,low,past,1,MS,low,0
2098,A1Y82LKWQQP90M,test_hair,low,past,1,MS,low,1
2099,A1Y82LKWQQP90M,test_books,low,past,1,MS,low,0
2100,A2N2GFB33ZMYGF,test_shoes,low,past,1,MS,low,1
2101,A2N2GFB33ZMYGF,test_hair,low,past,1,MS,low,0
2102,A1BBZ5EMNSCZJR,test_coffee,low,past,1,MS,low,1
2103,a2ytqdlactliba,test_hair,low,past,1,MS,low,1
2104,a2ytqdlactliba,test_coffee,low,past,1,MS,low,1
2105,a2ytqdlactliba,test_shoes,low,past,1,MS,low,0
2106,a2ytqdlactliba,test_yarn,low,past,1,MS,low,0
2107,AF8OT1W25HEM7,test_hair,low,past,1,MS,low,0
2108,AF8OT1W25HEM7,test_yarn,low,past,1,MS,low,1
2109,AF8OT1W25HEM7,test_coffee,low,past,1,MS,low,1
2110,A96JK3576FXG5,test_coffee,low,past,1,MS,low,0
2111,A96JK3576FXG5,test_yarn,low,past,1,MS,low,0
2112,A96JK3576FXG5,test_books,low,past,1,MS,low,0
2113,A2YLK83DQ6PA5Y,test_yarn,low,past,1,MS,low,0
2114,A2YLK83DQ6PA5Y,test_books,low,past,1,MS,low,0
2115,A2YLK83DQ6PA5Y,test_coffee,low,past,1,MS,low,0
2116,ARHBT4K14I7U,test_books,low,past,1,MS,low,0
2117,ARHBT4K14I7U,test_yarn,low,past,1,MS,low,0
2118,ARHBT4K14I7U,test_hair,low,past,1,MS,low,0
2119,ARHBT4K14I7U,test_coffee,low,past,1,MS,low,0
2120,ARHBT4K14I7U,test_shoes,low,past,1,MS,low,0
2121,AECQ7QG4CQP69,test_shoes,low,past,1,MS,low,0
2122,A19L8SNH73AX1Z,test_coffee,low,past,1,MS,low,0
2123,A19L8SNH73AX1Z,test_books,low,past,1,MS,low,0
2124,A3C5G8LGIAW0XL,test_shoes,low,past,1,MS,low,0
2125,A3C5G8LGIAW0XL,test_books,low,past,1,MS,low,0
2126,A3C5G8LGIAW0XL,test_yarn,low,past,1,MS,low,0
2127,A3C5G8LGIAW0XL,test_hair,low,past,1,MS,low,0
2128,A0017268R9SKD8U2Y3F,test_books,low,past,1,MS,low,0
2129,A0017268R9SKD8U2Y3F,test_yarn,low,past,1,MS,low,0
2130,A0017268R9SKD8U2Y3F,test_hair,low,past,1,MS,low,1
2131,A2F2DDH12YU4AK,test_coffee,low,past,1,MS,low,0
2132,A2F2DDH12YU4AK,test_yarn,low,past,1,MS,low,0
2133,A2F2DDH12YU4AK,test_shoes,low,past,1,MS,low,0
2134,A2F2DDH12YU4AK,test_books,low,past,1,MS,low,0
2135,A3CZ2S6TCQTJBK,test_yarn,low,past,1,MS,low,1
2136,A3CZ2S6TCQTJBK,test_shoes,low,past,1,MS,low,1
2137,A3CZ2S6TCQTJBK,test_hair,low,past,1,MS,low,1
2138,A2OSK4VP3ZOV7O,test_books,low,past,1,MS,low,0
2139,A2OSK4VP3ZOV7O,test_yarn,low,past,1,MS,low,0
2140,A2OSK4VP3ZOV7O,test_hair,low,past,1,MS,low,0
2141,A2OSK4VP3ZOV7O,test_shoes,low,past,1,MS,low,0
2142,AL7UTA8J27TFK,test_coffee,low,past,1,MS,low,0
2143,AL7UTA8J27TFK,test_hair,low,past,1,MS,low,0
2144,AL7UTA8J27TFK,test_books,low,past,1,MS,low,0
2145,AZ8JL3QNIPY4U,test_hair,low,past,1,MS,low,0
2146,AZ8JL3QNIPY4U,test_coffee,low,past,1,MS,low,0
2147,A1CSHXVJJ8BPHH,test_yarn,low,past,1,MS,low,0
2148,A2Q1BS4JJ10J8H,test_coffee,low,past,1,MS,low,0
2149,A2Q1BS4JJ10J8H,test_hair,low,past,1,MS,low,0
2150,A2Q1BS4JJ10J8H,test_books,low,past,1,MS,low,0
2151,A2Q1BS4JJ10J8H,test_shoes,low,past,1,MS,low,0
2152,A1CGDMOPDIC7EU,test_hair,low,past,1,MS,low,1
2153,A1CGDMOPDIC7EU,test_yarn,low,past,1,MS,low,0
2154,A3AY0315YWWNXY,test_books,low,past,1,MS,low,0
2155,A3AY0315YWWNXY,test_yarn,low,past,1,MS,low,0
2156,A3AY0315YWWNXY,test_shoes,low,past,1,MS,low,0
2157,AQKB8JSBEMXK9,test_coffee,low,past,1,MS,low,1
2158,AQKB8JSBEMXK9,test_hair,low,past,1,MS,low,1
2159,AQKB8JSBEMXK9,test_shoes,low,past,1,MS,low,1
2160,A8KX1HFH8NE2Q,test_hair,low,past,1,MS,low,0
2161,AKHH4W14A6AN9,test_yarn,low,past,1,MS,low,0
2162,AKHH4W14A6AN9,test_coffee,low,past,1,MS,low,0
2163,AKHH4W14A6AN9,test_books,low,past,1,MS,low,1
2164,AKHH4W14A6AN9,test_hair,low,past,1,MS,low,0
2165,A3KCZB9IL6CVH,test_hair,low,past,1,MS,low,0
2166,A3KCZB9IL6CVH,test_shoes,low,past,1,MS,low,0
2167,A3KCZB9IL6CVH,test_coffee,low,past,1,MS,low,0
2168,A3KCZB9IL6CVH,test_books,low,past,1,MS,low,0
2169,A27K37YQZDPER6,test_hair,low,past,1,MS,low,0
2170,A27K37YQZDPER6,test_shoes,low,past,1,MS,low,0
2171,A3KE35E6VK782J,test_yarn,low,past,1,MS,low,0
2172,A3KE35E6VK782J,test_shoes,low,past,1,MS,low,0
2173,A3KE35E6VK782J,test_coffee,low,past,1,MS,low,0
2174,A3KE35E6VK782J,test_books,low,past,1,MS,low,0
2175,AA4O2W236E3FW,test_coffee,low,past,1,MS,low,1
2176,AA4O2W236E3FW,test_shoes,low,past,1,MS,low,1
2177,AA4O2W236E3FW,test_yarn,low,past,1,MS,low,0
2178,AL36KBFL3ORCD,test_hair,low,past,1,MS,low,1
2179,AL36KBFL3ORCD,test_coffee,low,past,1,MS,low,0
2180,AL36KBFL3ORCD,test_yarn,low,past,1,MS,low,0
2181,AL36KBFL3ORCD,test_shoes,low,past,1,MS,low,1
2182,A9HQ3E0F2AGVO,test_books,low,past,1,MS,low,0
2183,A9HQ3E0F2AGVO,test_shoes,low,past,1,MS,low,0
2184,A9HQ3E0F2AGVO,test_coffee,low,past,1,MS,low,0
2185,A9HQ3E0F2AGVO,test_hair,low,past,1,MS,low,0
2186,A1LC7VHVIFI8BP,test_coffee,low,past,1,MS,low,0
2187,A1LC7VHVIFI8BP,test_books,low,past,1,MS,low,1
2188,A1LC7VHVIFI8BP,test_hair,low,past,1,MS,low,0
2189,ACFJI8D9OGJTL,test_hair,low,past,1,MS,low,0
2190,ACFJI8D9OGJTL,test_books,low,past,1,MS,low,1
2191,ACFJI8D9OGJTL,test_shoes,low,past,1,MS,low,0
2192,A221N4JDWK8XK0,test_yarn,low,past,1,MS,low,0
2193,A221N4JDWK8XK0,test_coffee,low,past,1,MS,low,0
2194,A1KTPYX40PRLVW,test_coffee,low,past,1,MS,low,0
2195,A1KTPYX40PRLVW,test_shoes,low,past,1,MS,low,0
2196,A1KTPYX40PRLVW,test_hair,low,past,1,MS,low,0
2197,AL6WVETPGOW1A,test_hair,low,past,1,MS,low,1
2198,AL6WVETPGOW1A,test_coffee,low,past,1,MS,low,0
2199,AL6WVETPGOW1A,test_books,low,past,1,MS,low,1
2200,AL6WVETPGOW1A,test_yarn,low,past,1,MS,low,1
2201,A372F1FDPWXBY3,test_yarn,low,past,1,MS,low,1
2202,A372F1FDPWXBY3,test_coffee,low,past,1,MS,low,1
2203,A372F1FDPWXBY3,test_shoes,low,past,1,MS,low,1
2204,A3V8RZYN8NBK2O,test_coffee,low,past,1,MS,low,0
2205,A3V8RZYN8NBK2O,test_books,low,past,1,MS,low,0
2206,A3V8RZYN8NBK2O,test_shoes,low,past,1,MS,low,0
2207,A107RJSS561Y7R,test_books,low,past,1,MS,low,0
2208,A107RJSS561Y7R,test_coffee,low,past,1,MS,low,0
2209,A107RJSS561Y7R,test_shoes,low,past,1,MS,low,0
2210,A107RJSS561Y7R,test_yarn,low,past,1,MS,low,0
2211,A2NZ7RMSBXESNI,test_coffee,low,past,1,MS,low,0
2212,A2NZ7RMSBXESNI,test_yarn,low,past,1,MS,low,0
2213,A2NZ7RMSBXESNI,test_books,low,past,1,MS,low,0
2214,A2NZ7RMSBXESNI,test_hair,low,past,1,MS,low,0
2215,A2NZ7RMSBXESNI,test_shoes,low,past,1,MS,low,0
2216,A2WKZI3JQCE3Z6,test_books,low,past,1,MS,low,0
2217,A2WKZI3JQCE3Z6,test_shoes,low,past,1,MS,low,1
2218,A2WKZI3JQCE3Z6,test_hair,low,past,1,MS,low,1
2219,A5TI9UQEPLNWI,test_yarn,low,past,1,MS,low,0
2220,A5TI9UQEPLNWI,test_hair,low,past,1,MS,low,0
2221,A1HXEXQTZCJ1DW,test_hair,low,past,1,MS,low,0
2222,A1HXEXQTZCJ1DW,test_coffee,low,past,1,MS,low,0
2223,A1HXEXQTZCJ1DW,test_shoes,low,past,1,MS,low,0
2224,A1E1ZAHNCSVLIT,test_coffee,low,past,1,MS,low,1
2225,A1FS8SBR4SDWYG,test_shoes,low,past,1,MS,low,0
2226,A1FS8SBR4SDWYG,test_hair,low,past,1,MS,low,1
2227,A24L4Y8HCZSUIF,test_hair,low,past,1,MS,low,1
2228,A24L4Y8HCZSUIF,test_books,low,past,1,MS,low,1
2229,A1PAMVTKGCXSWQ,test_coffee,low,past,1,MS,low,0
2230,A1PAMVTKGCXSWQ,test_yarn,low,past,1,MS,low,1
2231,A1PAMVTKGCXSWQ,test_hair,low,past,1,MS,low,0
2232,A1PAMVTKGCXSWQ,test_shoes,low,past,1,MS,low,1
2233,A3VD9VK9NLEVMN,test_coffee,low,past,1,MS,low,1
2234,A1IJ86B8ZRKXBI,test_books,low,past,1,MS,low,0
2235,A1IJ86B8ZRKXBI,test_yarn,low,past,1,MS,low,0
2236,A1IJ86B8ZRKXBI,test_coffee,low,past,1,MS,low,0
2237,A3NK47PYLGRNFC,test_hair,low,past,1,MS,low,1
2238,A3NK47PYLGRNFC,test_shoes,low,past,1,MS,low,1
2239,A3NK47PYLGRNFC,test_books,low,past,1,MS,low,1
2240,A3NK47PYLGRNFC,test_yarn,low,past,1,MS,low,1
2241,AVXEDARJC5HLU,test_books,low,past,1,MS,low,1
2242,AVXEDARJC5HLU,test_yarn,low,past,1,MS,low,1
2243,AVXEDARJC5HLU,test_hair,low,past,1,MS,low,1
2244,AVXEDARJC5HLU,test_shoes,low,past,1,MS,low,1
2245,AVXEDARJC5HLU,test_coffee,low,past,1,MS,low,1
2246,A3QPVH0DRW0ZQV,test_coffee,low,past,1,MS,low,0
2247,A3QPVH0DRW0ZQV,test_hair,low,past,1,MS,low,0
2248,A3QPVH0DRW0ZQV,test_books,low,past,1,MS,low,0
2249,A3QPVH0DRW0ZQV,test_yarn,low,past,1,MS,low,0
2250,A30K9F91VNW9BL,test_hair,low,past,1,MS,low,1
2251,A30K9F91VNW9BL,test_yarn,low,past,1,MS,low,0
2252,A30K9F91VNW9BL,test_books,low,past,1,MS,low,0
2253,AWAW665TQQP2F,test_hair,low,past,1,MS,low,0
2254,AWAW665TQQP2F,test_coffee,low,past,1,MS,low,1
2255,A250FES5PFCGK9,test_yarn,low,past,1,MS,low,0
2256,ABI1EI8UQK6LK,test_shoes,low,past,1,MS,low,0
2257,ABI1EI8UQK6LK,test_books,low,past,1,MS,low,0
2258,ABI1EI8UQK6LK,test_coffee,low,past,1,MS,low,0
2259,A3JT22BLG866CK,test_shoes,low,past,1,MS,low,0
2260,AGC3T6724JUAF,test_coffee,low,past,1,MS,low,0
2261,AGC3T6724JUAF,test_hair,low,past,1,MS,low,0
2262,A2NA2OJT15COZY,test_shoes,low,past,1,MS,low,1
2263,A2NA2OJT15COZY,test_coffee,low,past,1,MS,low,0
2264,A2NA2OJT15COZY,test_hair,low,past,1,MS,low,0
2265,AVD6HMIO1HLFI,test_books,low,past,1,MS,low,1
2266,AVD6HMIO1HLFI,test_coffee,low,past,1,MS,low,1
2267,AVD6HMIO1HLFI,test_hair,low,past,1,MS,low,1
2268,A3DTPUNCHRVGP4,test_books,low,past,1,MS,low,0
2269,A3DTPUNCHRVGP4,test_shoes,low,past,1,MS,low,0
2270,A1JQ3GAFW1XZYZ,test_books,low,present,1,MS,low,0
2271,A1JQ3GAFW1XZYZ,test_coffee,low,present,1,MS,low,0
2272,A1JQ3GAFW1XZYZ,test_hair,low,present,1,MS,low,0
2273,A1JQ3GAFW1XZYZ,test_yarn,low,present,1,MS,low,0
2274,A1JQ3GAFW1XZYZ,test_shoes,low,present,1,MS,low,1
2275,A251YA0XPAWWIQ,test_shoes,low,present,1,MS,low,0
2276,A251YA0XPAWWIQ,test_coffee,low,present,1,MS,low,1
2277,A3PLDW841STU8B,test_books,low,present,1,MS,low,0
2278,A3PLDW841STU8B,test_shoes,low,present,1,MS,low,1
2279,A3A4UFCFF9DMW3,test_books,low,present,1,MS,low,1
2280,A3A4UFCFF9DMW3,test_shoes,low,present,1,MS,low,0
2281,A3A4UFCFF9DMW3,test_hair,low,present,1,MS,low,0
2282,A3A4UFCFF9DMW3,test_yarn,low,present,1,MS,low,1
2283,A3A4UFCFF9DMW3,test_coffee,low,present,1,MS,low,0
2284,A1WKF2VH7TV0H2,test_yarn,low,present,1,MS,low,0
2285,A1WKF2VH7TV0H2,test_hair,low,present,1,MS,low,0
2286,A1WKF2VH7TV0H2,test_books,low,present,1,MS,low,0
2287,ADUACF4TW5833,test_coffee,low,present,1,MS,low,1
2288,ADUACF4TW5833,test_hair,low,present,1,MS,low,1
2289,ADUACF4TW5833,test_yarn,low,present,1,MS,low,1
2290,ABZ1LM3J8REE6,test_coffee,low,present,1,MS,low,0
2291,ABZ1LM3J8REE6,test_yarn,low,present,1,MS,low,1
2292,A1WL6K3EUA2WOX,test_shoes,low,present,1,MS,low,1
2293,A1WL6K3EUA2WOX,test_hair,low,present,1,MS,low,1
2294,A1WL6K3EUA2WOX,test_yarn,low,present,1,MS,low,1
2295,A1WL6K3EUA2WOX,test_books,low,present,1,MS,low,1
2296,A1WL6K3EUA2WOX,test_coffee,low,present,1,MS,low,1
2297,A2APHZ2KOI1MPI,test_yarn,low,present,1,MS,low,1
2298,A2APHZ2KOI1MPI,test_shoes,low,present,1,MS,low,1
2299,A2APHZ2KOI1MPI,test_hair,low,present,1,MS,low,1
2300,A2APHZ2KOI1MPI,test_books,low,present,1,MS,low,1
2301,A1C7XI68SED8JE,test_books,low,present,1,MS,low,1
2302,A1C7XI68SED8JE,test_hair,low,present,1,MS,low,1
2303,A15340BRCER2UO,test_hair,low,present,1,MS,low,0
2304,A15340BRCER2UO,test_shoes,low,present,1,MS,low,0
2305,AL5UXD1GLG4X0,test_shoes,low,present,1,MS,low,0
2306,AL5UXD1GLG4X0,test_yarn,low,present,1,MS,low,0
2307,AL5UXD1GLG4X0,test_coffee,low,present,1,MS,low,0
2308,A17DXR1QC8GWL8,test_coffee,low,present,1,MS,low,0
2309,A17DXR1QC8GWL8,test_hair,low,present,1,MS,low,0
2310,A17DXR1QC8GWL8,test_books,low,present,1,MS,low,0
2311,A55V2U9UG3Z47,test_hair,low,present,1,MS,low,0
2312,A35BY30TC8WCL4,test_shoes,low,present,1,MS,low,0
2313,A35BY30TC8WCL4,test_coffee,low,present,1,MS,low,0
2314,A35BY30TC8WCL4,test_hair,low,present,1,MS,low,0
2315,A35BY30TC8WCL4,test_books,low,present,1,MS,low,0
2316,A39PWM9C4U0TEP,test_books,low,present,1,MS,low,1
2317,A39PWM9C4U0TEP,test_yarn,low,present,1,MS,low,1
2318,A39PWM9C4U0TEP,test_coffee,low,present,1,MS,low,1
2319,A39PWM9C4U0TEP,test_shoes,low,present,1,MS,low,1
2320,A39PWM9C4U0TEP,test_hair,low,present,1,MS,low,1
2321,A1WLRHL0U23N38,test_books,low,present,1,MS,low,0
2322,A1WLRHL0U23N38,test_hair,low,present,1,MS,low,1
2323,AW9WE7LS8R57M,test_shoes,low,present,1,MS,low,0
2324,AW9WE7LS8R57M,test_coffee,low,present,1,MS,low,0
2325,AW9WE7LS8R57M,test_books,low,present,1,MS,low,1
2326,AW9WE7LS8R57M,test_hair,low,present,1,MS,low,0
2327,AW9WE7LS8R57M,test_yarn,low,present,1,MS,low,0
2328,A1PZIN8H1VI6SY,test_coffee,low,present,1,MS,low,0
2329,A1PZIN8H1VI6SY,test_shoes,low,present,1,MS,low,1
2330,A1PZIN8H1VI6SY,test_yarn,low,present,1,MS,low,0
2331,A1PZIN8H1VI6SY,test_hair,low,present,1,MS,low,0
2332,A173XG3NZ7JPT7,test_books,low,present,1,MS,low,1
2333,A173XG3NZ7JPT7,test_hair,low,present,1,MS,low,1
2334,A10LLZZHZVGWRW,test_books,low,present,1,MS,low,1
2335,A10LLZZHZVGWRW,test_shoes,low,present,1,MS,low,1
2336,A10LLZZHZVGWRW,test_yarn,low,present,1,MS,low,0
2337,A10LLZZHZVGWRW,test_coffee,low,present,1,MS,low,0
2338,A2541C8MY0BYV3,test_coffee,low,present,1,MS,low,0
2339,A2541C8MY0BYV3,test_yarn,low,present,1,MS,low,0
2340,A2GV053CR3O08G,test_books,low,present,1,MS,low,0
2341,A2GV053CR3O08G,test_shoes,low,present,1,MS,low,0
2342,A2GV053CR3O08G,test_hair,low,present,1,MS,low,1
2343,A2GV053CR3O08G,test_yarn,low,present,1,MS,low,0
2344,A2GV053CR3O08G,test_coffee,low,present,1,MS,low,0
2345,A30UE6DWFNUCWX,test_yarn,low,present,1,MS,low,0
2346,A30UE6DWFNUCWX,test_books,low,present,1,MS,low,0
2347,A30UE6DWFNUCWX,test_hair,low,present,1,MS,low,0
2348,A2A3X2W4YS9X8A,test_coffee,low,present,1,MS,low,1
2349,A2A3X2W4YS9X8A,test_hair,low,present,1,MS,low,0
2350,A2A3X2W4YS9X8A,test_shoes,low,present,1,MS,low,0
2351,A2A3X2W4YS9X8A,test_yarn,low,present,1,MS,low,0
2352,A19D2W1PR68NO,test_yarn,low,present,1,MS,low,1
2353,A26FRAYAIDR4NV,test_shoes,low,present,1,MS,low,1
2354,A3JODCUHJMCSA2,test_shoes,low,present,1,MS,low,0
2355,A3JODCUHJMCSA2,test_hair,low,present,1,MS,low,0
2356,A03172343NB8PHOPICC1,test_hair,low,present,1,MS,low,0
2357,A03172343NB8PHOPICC1,test_books,low,present,1,MS,low,1
2358,A03172343NB8PHOPICC1,test_yarn,low,present,1,MS,low,1
2359,ADOVF9SBJJK33,test_yarn,low,present,1,MS,low,0
2360,ADOVF9SBJJK33,test_hair,low,present,1,MS,low,0
2361,ADOVF9SBJJK33,test_coffee,low,present,1,MS,low,0
2362,A2EW08X2I87RXL,test_books,low,present,1,MS,low,1
2363,A2EW08X2I87RXL,test_coffee,low,present,1,MS,low,1
2364,A2EW08X2I87RXL,test_hair,low,present,1,MS,low,0
2365,ALF9AAZGQP4K5,test_yarn,low,present,1,MS,low,0
2366,ALF9AAZGQP4K5,test_hair,low,present,1,MS,low,0
2367,A28LPPFS7FW2SD,test_coffee,low,present,1,MS,low,1
2368,A28LPPFS7FW2SD,test_shoes,low,present,1,MS,low,1
2369,A28LPPFS7FW2SD,test_yarn,low,present,1,MS,low,0
2370,A38YLXHJTSE5VD,test_coffee,low,present,1,MS,low,0
2371,A38YLXHJTSE5VD,test_shoes,low,present,1,MS,low,1
2372,A38YLXHJTSE5VD,test_books,low,present,1,MS,low,1
2373,A38YLXHJTSE5VD,test_yarn,low,present,1,MS,low,0
2374,AZCGSVDT79E6X,test_shoes,low,present,1,MS,low,0
2375,AZCGSVDT79E6X,test_coffee,low,present,1,MS,low,0
2376,AZCGSVDT79E6X,test_yarn,low,present,1,MS,low,0
2377,A3UN1F1EOHKKE6,test_coffee,low,present,1,MS,low,0
2378,A3UN1F1EOHKKE6,test_shoes,low,present,1,MS,low,0
2379,A3UN1F1EOHKKE6,test_yarn,low,present,1,MS,low,0
2380,A3UN1F1EOHKKE6,test_books,low,present,1,MS,low,0
2381,AXP8EG22MPZY8,test_shoes,low,present,1,MS,low,1
2382,AXP8EG22MPZY8,test_coffee,low,present,1,MS,low,1
2383,AXP8EG22MPZY8,test_books,low,present,1,MS,low,1
2384,AXP8EG22MPZY8,test_yarn,low,present,1,MS,low,1
2385,AXP8EG22MPZY8,test_hair,low,present,1,MS,low,1
2386,A1XATJA7ENOGWB,test_hair,low,present,1,MS,low,1
2387,A1XATJA7ENOGWB,test_shoes,low,present,1,MS,low,1
2388,A1XATJA7ENOGWB,test_yarn,low,present,1,MS,low,1
2389,A2W5Q0IVJUS7Y6,test_hair,low,present,1,MS,low,0
